Name,Detailed,Total
Candidat_714763,"[10, 10, 10, 10, 40, 20]",100
Candidat_714762,"[10, 10, 10, 10, 40, 20]",100
Candidat_714761,"[10, 10, 10, 10, 40, 20]",100
Candidat_714760,"[10, 10, 10, 10, 40, 20]",100
Candidat_714759,"[10, 10, 10, 10, 40, 20]",100
Candidat_714758,"[10, 10, 10, 10, 40, 20]",100
Candidat_714757,"[10, 10, 10, 10, 40, 20]",100
Candidat_714756,"[10, 10, 10, 10, 40, 20]",100
Candidat_714755,"[10, 10, 10, 10, 40, 20]",100
Candidat_714754,"[10, 10, 10, 10, 40, 20]",100
Candidat_714753,"[10, 10, 10, 10, 40, 20]",100
Candidat_714752,"[10, 10, 10, 10, 40, 20]",100
Candidat_714751,"[10, 10, 10, 10, 40, 20]",100
Candidat_714781,"[10, 10, 10, 10, 40, 20]",100
Candidat_714783,"[10, 10, 10, 10, 40, 20]",100
Candidat_713969,"[10, 10, 10, 10, 40, 20]",100
Candidat_714800,"[10, 10, 10, 10, 40, 20]",100
Candidat_715594,"[10, 10, 10, 10, 40, 20]",100
Candidat_715593,"[10, 10, 10, 10, 40, 20]",100
Candidat_715592,"[10, 10, 10, 10, 40, 20]",100
Candidat_715591,"[10, 10, 10, 10, 40, 20]",100
Candidat_714810,"[10, 10, 10, 10, 40, 20]",100
Candidat_714809,"[10, 10, 10, 10, 40, 20]",100
Candidat_714808,"[10, 10, 10, 10, 40, 20]",100
Candidat_714807,"[10, 10, 10, 10, 40, 20]",100
Candidat_714806,"[10, 10, 10, 10, 40, 20]",100
Candidat_714805,"[10, 10, 10, 10, 40, 20]",100
Candidat_714804,"[10, 10, 10, 10, 40, 20]",100
Candidat_714803,"[10, 10, 10, 10, 40, 20]",100
Candidat_714802,"[10, 10, 10, 10, 40, 20]",100
Candidat_714801,"[10, 10, 10, 10, 40, 20]",100
Candidat_714799,"[10, 10, 10, 10, 40, 20]",100
Candidat_714784,"[10, 10, 10, 10, 40, 20]",100
Candidat_714798,"[10, 10, 10, 10, 40, 20]",100
Candidat_714797,"[10, 10, 10, 10, 40, 20]",100
Candidat_714796,"[10, 10, 10, 10, 40, 20]",100
Candidat_714795,"[10, 10, 10, 10, 40, 20]",100
Candidat_714794,"[10, 10, 10, 10, 40, 20]",100
Candidat_714793,"[10, 10, 10, 10, 40, 20]",100
Candidat_714792,"[10, 10, 10, 10, 40, 20]",100
Candidat_714791,"[10, 10, 10, 10, 40, 20]",100
Candidat_714790,"[10, 10, 10, 10, 40, 20]",100
Candidat_714789,"[10, 10, 10, 10, 40, 20]",100
Candidat_714788,"[10, 10, 10, 10, 40, 20]",100
Candidat_714787,"[10, 10, 10, 10, 40, 20]",100
Candidat_714786,"[10, 10, 10, 10, 40, 20]",100
Candidat_714785,"[10, 10, 10, 10, 40, 20]",100
Candidat_713970,"[10, 10, 10, 10, 40, 20]",100
Candidat_713968,"[10, 10, 10, 10, 40, 20]",100
Candidat_713122,"[10, 10, 10, 10, 40, 20]",100
Candidat_713918,"[10, 10, 10, 10, 40, 20]",100
Candidat_713932,"[10, 10, 10, 10, 40, 20]",100
Candidat_713931,"[10, 10, 10, 10, 40, 20]",100
Candidat_713930,"[10, 10, 10, 10, 40, 20]",100
Candidat_713929,"[10, 10, 10, 10, 40, 20]",100
Candidat_713928,"[10, 10, 10, 10, 40, 20]",100
Candidat_713927,"[10, 10, 10, 10, 40, 20]",100
Candidat_713926,"[10, 10, 10, 10, 40, 20]",100
Candidat_713925,"[10, 10, 10, 10, 40, 20]",100
Candidat_713924,"[10, 10, 10, 10, 40, 20]",100
Candidat_713923,"[10, 10, 10, 10, 40, 20]",100
Candidat_713922,"[10, 10, 10, 10, 40, 20]",100
Candidat_713921,"[10, 10, 10, 10, 40, 20]",100
Candidat_713920,"[10, 10, 10, 10, 40, 20]",100
Candidat_713919,"[10, 10, 10, 10, 40, 20]",100
Candidat_713917,"[10, 10, 10, 10, 40, 20]",100
Candidat_713934,"[10, 10, 10, 10, 40, 20]",100
Candidat_713916,"[10, 10, 10, 10, 40, 20]",100
Candidat_713915,"[10, 10, 10, 10, 40, 20]",100
Candidat_713914,"[10, 10, 10, 10, 40, 20]",100
Candidat_713913,"[10, 10, 10, 10, 40, 20]",100
Candidat_713912,"[10, 10, 10, 10, 40, 20]",100
Candidat_713911,"[10, 10, 10, 10, 40, 20]",100
Candidat_713130,"[10, 10, 10, 10, 40, 20]",100
Candidat_713129,"[10, 10, 10, 10, 40, 20]",100
Candidat_713128,"[10, 10, 10, 10, 40, 20]",100
Candidat_713127,"[10, 10, 10, 10, 40, 20]",100
Candidat_713126,"[10, 10, 10, 10, 40, 20]",100
Candidat_713125,"[10, 10, 10, 10, 40, 20]",100
Candidat_713124,"[10, 10, 10, 10, 40, 20]",100
Candidat_713123,"[10, 10, 10, 10, 40, 20]",100
Candidat_713933,"[10, 10, 10, 10, 40, 20]",100
Candidat_713935,"[10, 10, 10, 10, 40, 20]",100
Candidat_713967,"[10, 10, 10, 10, 40, 20]",100
Candidat_713952,"[10, 10, 10, 10, 40, 20]",100
Candidat_713966,"[10, 10, 10, 10, 40, 20]",100
Candidat_713965,"[10, 10, 10, 10, 40, 20]",100
Candidat_713964,"[10, 10, 10, 10, 40, 20]",100
Candidat_713963,"[10, 10, 10, 10, 40, 20]",100
Candidat_713962,"[10, 10, 10, 10, 40, 20]",100
Candidat_713961,"[10, 10, 10, 10, 40, 20]",100
Candidat_713960,"[10, 10, 10, 10, 40, 20]",100
Candidat_713959,"[10, 10, 10, 10, 40, 20]",100
Candidat_713958,"[10, 10, 10, 10, 40, 20]",100
Candidat_713957,"[10, 10, 10, 10, 40, 20]",100
Candidat_713956,"[10, 10, 10, 10, 40, 20]",100
Candidat_713955,"[10, 10, 10, 10, 40, 20]",100
Candidat_713954,"[10, 10, 10, 10, 40, 20]",100
Candidat_713953,"[10, 10, 10, 10, 40, 20]",100
Candidat_713951,"[10, 10, 10, 10, 40, 20]",100
Candidat_713936,"[10, 10, 10, 10, 40, 20]",100
Candidat_713950,"[10, 10, 10, 10, 40, 20]",100
Candidat_713949,"[10, 10, 10, 10, 40, 20]",100
Candidat_713948,"[10, 10, 10, 10, 40, 20]",100
Candidat_713947,"[10, 10, 10, 10, 40, 20]",100
Candidat_713946,"[10, 10, 10, 10, 40, 20]",100
Candidat_713945,"[10, 10, 10, 10, 40, 20]",100
Candidat_713944,"[10, 10, 10, 10, 40, 20]",100
Candidat_713943,"[10, 10, 10, 10, 40, 20]",100
Candidat_713942,"[10, 10, 10, 10, 40, 20]",100
Candidat_713941,"[10, 10, 10, 10, 40, 20]",100
Candidat_713940,"[10, 10, 10, 10, 40, 20]",100
Candidat_713939,"[10, 10, 10, 10, 40, 20]",100
Candidat_713938,"[10, 10, 10, 10, 40, 20]",100
Candidat_713937,"[10, 10, 10, 10, 40, 20]",100
Candidat_846677,"[10, 10, 10, 10, 40, 20]",100
Candidat_846678,"[10, 10, 10, 10, 40, 20]",100
Candidat_846679,"[10, 10, 10, 10, 40, 20]",100
Candidat_980223,"[10, 10, 10, 10, 40, 20]",100
Candidat_980217,"[10, 10, 10, 10, 40, 20]",100
Candidat_980218,"[10, 10, 10, 10, 40, 20]",100
Candidat_980219,"[10, 10, 10, 10, 40, 20]",100
Candidat_980220,"[10, 10, 10, 10, 40, 20]",100
Candidat_980221,"[10, 10, 10, 10, 40, 20]",100
Candidat_980222,"[10, 10, 10, 10, 40, 20]",100
Candidat_980224,"[10, 10, 10, 10, 40, 20]",100
Candidat_863458,"[10, 10, 10, 10, 40, 20]",100
Candidat_980225,"[10, 10, 10, 10, 40, 20]",100
Candidat_980226,"[10, 10, 10, 10, 40, 20]",100
Candidat_980227,"[10, 10, 10, 10, 40, 20]",100
Candidat_980228,"[10, 10, 10, 10, 40, 20]",100
Candidat_980229,"[10, 10, 10, 10, 40, 20]",100
Candidat_980230,"[10, 10, 10, 10, 40, 20]",100
Candidat_980216,"[10, 10, 10, 10, 40, 20]",100
Candidat_980215,"[10, 10, 10, 10, 40, 20]",100
Candidat_980214,"[10, 10, 10, 10, 40, 20]",100
Candidat_980213,"[10, 10, 10, 10, 40, 20]",100
Candidat_980212,"[10, 10, 10, 10, 40, 20]",100
Candidat_980211,"[10, 10, 10, 10, 40, 20]",100
Candidat_980210,"[10, 10, 10, 10, 40, 20]",100
Candidat_980209,"[10, 10, 10, 10, 40, 20]",100
Candidat_980208,"[10, 10, 10, 10, 40, 20]",100
Candidat_980207,"[10, 10, 10, 10, 40, 20]",100
Candidat_980206,"[10, 10, 10, 10, 40, 20]",100
Candidat_980205,"[10, 10, 10, 10, 40, 20]",100
Candidat_980204,"[10, 10, 10, 10, 40, 20]",100
Candidat_980203,"[10, 10, 10, 10, 40, 20]",100
Candidat_980202,"[10, 10, 10, 10, 40, 20]",100
Candidat_980201,"[10, 10, 10, 10, 40, 20]",100
Candidat_980200,"[10, 10, 10, 10, 40, 20]",100
Candidat_980231,"[10, 10, 10, 10, 40, 20]",100
Candidat_980232,"[10, 10, 10, 10, 40, 20]",100
Candidat_980233,"[10, 10, 10, 10, 40, 20]",100
Candidat_980250,"[10, 10, 10, 10, 40, 20]",100
Candidat_981044,"[10, 10, 10, 10, 40, 20]",100
Candidat_981043,"[10, 10, 10, 10, 40, 20]",100
Candidat_981042,"[10, 10, 10, 10, 40, 20]",100
Candidat_981041,"[10, 10, 10, 10, 40, 20]",100
Candidat_981040,"[10, 10, 10, 10, 40, 20]",100
Candidat_981039,"[10, 10, 10, 10, 40, 20]",100
Candidat_981038,"[10, 10, 10, 10, 40, 20]",100
Candidat_981037,"[10, 10, 10, 10, 40, 20]",100
Candidat_981036,"[10, 10, 10, 10, 40, 20]",100
Candidat_981035,"[10, 10, 10, 10, 40, 20]",100
Candidat_981034,"[10, 10, 10, 10, 40, 20]",100
Candidat_981033,"[10, 10, 10, 10, 40, 20]",100
Candidat_981032,"[10, 10, 10, 10, 40, 20]",100
Candidat_981031,"[10, 10, 10, 10, 40, 20]",100
Candidat_980249,"[10, 10, 10, 10, 40, 20]",100
Candidat_980234,"[10, 10, 10, 10, 40, 20]",100
Candidat_980248,"[10, 10, 10, 10, 40, 20]",100
Candidat_980247,"[10, 10, 10, 10, 40, 20]",100
Candidat_980246,"[10, 10, 10, 10, 40, 20]",100
Candidat_980245,"[10, 10, 10, 10, 40, 20]",100
Candidat_980244,"[10, 10, 10, 10, 40, 20]",100
Candidat_980243,"[10, 10, 10, 10, 40, 20]",100
Candidat_980242,"[10, 10, 10, 10, 40, 20]",100
Candidat_980241,"[10, 10, 10, 10, 40, 20]",100
Candidat_980240,"[10, 10, 10, 10, 40, 20]",100
Candidat_980239,"[10, 10, 10, 10, 40, 20]",100
Candidat_980238,"[10, 10, 10, 10, 40, 20]",100
Candidat_980237,"[10, 10, 10, 10, 40, 20]",100
Candidat_980236,"[10, 10, 10, 10, 40, 20]",100
Candidat_980235,"[10, 10, 10, 10, 40, 20]",100
Candidat_980199,"[10, 10, 10, 10, 40, 20]",100
Candidat_980198,"[10, 10, 10, 10, 40, 20]",100
Candidat_980197,"[10, 10, 10, 10, 40, 20]",100
Candidat_979367,"[10, 10, 10, 10, 40, 20]",100
Candidat_979381,"[10, 10, 10, 10, 40, 20]",100
Candidat_979380,"[10, 10, 10, 10, 40, 20]",100
Candidat_979379,"[10, 10, 10, 10, 40, 20]",100
Candidat_979378,"[10, 10, 10, 10, 40, 20]",100
Candidat_979377,"[10, 10, 10, 10, 40, 20]",100
Candidat_979376,"[10, 10, 10, 10, 40, 20]",100
Candidat_979375,"[10, 10, 10, 10, 40, 20]",100
Candidat_979374,"[10, 10, 10, 10, 40, 20]",100
Candidat_979373,"[10, 10, 10, 10, 40, 20]",100
Candidat_979372,"[10, 10, 10, 10, 40, 20]",100
Candidat_979371,"[10, 10, 10, 10, 40, 20]",100
Candidat_979370,"[10, 10, 10, 10, 40, 20]",100
Candidat_979369,"[10, 10, 10, 10, 40, 20]",100
Candidat_979368,"[10, 10, 10, 10, 40, 20]",100
Candidat_979366,"[10, 10, 10, 10, 40, 20]",100
Candidat_979383,"[10, 10, 10, 10, 40, 20]",100
Candidat_979365,"[10, 10, 10, 10, 40, 20]",100
Candidat_979364,"[10, 10, 10, 10, 40, 20]",100
Candidat_979363,"[10, 10, 10, 10, 40, 20]",100
Candidat_979362,"[10, 10, 10, 10, 40, 20]",100
Candidat_979361,"[10, 10, 10, 10, 40, 20]",100
Candidat_979360,"[10, 10, 10, 10, 40, 20]",100
Candidat_979359,"[10, 10, 10, 10, 40, 20]",100
Candidat_979358,"[10, 10, 10, 10, 40, 20]",100
Candidat_979357,"[10, 10, 10, 10, 40, 20]",100
Candidat_979356,"[10, 10, 10, 10, 40, 20]",100
Candidat_979355,"[10, 10, 10, 10, 40, 20]",100
Candidat_979354,"[10, 10, 10, 10, 40, 20]",100
Candidat_979353,"[10, 10, 10, 10, 40, 20]",100
Candidat_979352,"[10, 10, 10, 10, 40, 20]",100
Candidat_979382,"[10, 10, 10, 10, 40, 20]",100
Candidat_979384,"[10, 10, 10, 10, 40, 20]",100
Candidat_980196,"[10, 10, 10, 10, 40, 20]",100
Candidat_979401,"[10, 10, 10, 10, 40, 20]",100
Candidat_980195,"[10, 10, 10, 10, 40, 20]",100
Candidat_980194,"[10, 10, 10, 10, 40, 20]",100
Candidat_980193,"[10, 10, 10, 10, 40, 20]",100
Candidat_980192,"[10, 10, 10, 10, 40, 20]",100
Candidat_980191,"[10, 10, 10, 10, 40, 20]",100
Candidat_979410,"[10, 10, 10, 10, 40, 20]",100
Candidat_979409,"[10, 10, 10, 10, 40, 20]",100
Candidat_979408,"[10, 10, 10, 10, 40, 20]",100
Candidat_979407,"[10, 10, 10, 10, 40, 20]",100
Candidat_979406,"[10, 10, 10, 10, 40, 20]",100
Candidat_979405,"[10, 10, 10, 10, 40, 20]",100
Candidat_979404,"[10, 10, 10, 10, 40, 20]",100
Candidat_979403,"[10, 10, 10, 10, 40, 20]",100
Candidat_979402,"[10, 10, 10, 10, 40, 20]",100
Candidat_979400,"[10, 10, 10, 10, 40, 20]",100
Candidat_979385,"[10, 10, 10, 10, 40, 20]",100
Candidat_979399,"[10, 10, 10, 10, 40, 20]",100
Candidat_979398,"[10, 10, 10, 10, 40, 20]",100
Candidat_979397,"[10, 10, 10, 10, 40, 20]",100
Candidat_979396,"[10, 10, 10, 10, 40, 20]",100
Candidat_979395,"[10, 10, 10, 10, 40, 20]",100
Candidat_979394,"[10, 10, 10, 10, 40, 20]",100
Candidat_979393,"[10, 10, 10, 10, 40, 20]",100
Candidat_979392,"[10, 10, 10, 10, 40, 20]",100
Candidat_979391,"[10, 10, 10, 10, 40, 20]",100
Candidat_979390,"[10, 10, 10, 10, 40, 20]",100
Candidat_979389,"[10, 10, 10, 10, 40, 20]",100
Candidat_979388,"[10, 10, 10, 10, 40, 20]",100
Candidat_979387,"[10, 10, 10, 10, 40, 20]",100
Candidat_979386,"[10, 10, 10, 10, 40, 20]",100
Candidat_981045,"[10, 10, 10, 10, 40, 20]",100
Candidat_981046,"[10, 10, 10, 10, 40, 20]",100
Candidat_981047,"[10, 10, 10, 10, 40, 20]",100
Candidat_981912,"[10, 10, 10, 10, 40, 20]",100
Candidat_981926,"[10, 10, 10, 10, 40, 20]",100
Candidat_981925,"[10, 10, 10, 10, 40, 20]",100
Candidat_981924,"[10, 10, 10, 10, 40, 20]",100
Candidat_981923,"[10, 10, 10, 10, 40, 20]",100
Candidat_981922,"[10, 10, 10, 10, 40, 20]",100
Candidat_981921,"[10, 10, 10, 10, 40, 20]",100
Candidat_981920,"[10, 10, 10, 10, 40, 20]",100
Candidat_981919,"[10, 10, 10, 10, 40, 20]",100
Candidat_981918,"[10, 10, 10, 10, 40, 20]",100
Candidat_981917,"[10, 10, 10, 10, 40, 20]",100
Candidat_981916,"[10, 10, 10, 10, 40, 20]",100
Candidat_981915,"[10, 10, 10, 10, 40, 20]",100
Candidat_981914,"[10, 10, 10, 10, 40, 20]",100
Candidat_981913,"[10, 10, 10, 10, 40, 20]",100
Candidat_981911,"[10, 10, 10, 10, 40, 20]",100
Candidat_981928,"[10, 10, 10, 10, 40, 20]",100
Candidat_981910,"[10, 10, 10, 10, 40, 20]",100
Candidat_981909,"[10, 10, 10, 10, 40, 20]",100
Candidat_981908,"[10, 10, 10, 10, 40, 20]",100
Candidat_981907,"[10, 10, 10, 10, 40, 20]",100
Candidat_981906,"[10, 10, 10, 10, 40, 20]",100
Candidat_981905,"[10, 10, 10, 10, 40, 20]",100
Candidat_981904,"[10, 10, 10, 10, 40, 20]",100
Candidat_981903,"[10, 10, 10, 10, 40, 20]",100
Candidat_981902,"[10, 10, 10, 10, 40, 20]",100
Candidat_981901,"[10, 10, 10, 10, 40, 20]",100
Candidat_981900,"[10, 10, 10, 10, 40, 20]",100
Candidat_981899,"[10, 10, 10, 10, 40, 20]",100
Candidat_981898,"[10, 10, 10, 10, 40, 20]",100
Candidat_981897,"[10, 10, 10, 10, 40, 20]",100
Candidat_981927,"[10, 10, 10, 10, 40, 20]",100
Candidat_981929,"[10, 10, 10, 10, 40, 20]",100
Candidat_981895,"[10, 10, 10, 10, 40, 20]",100
Candidat_982726,"[10, 10, 10, 10, 40, 20]",100
Candidat_982740,"[10, 10, 10, 10, 40, 20]",100
Candidat_982739,"[10, 10, 10, 10, 40, 20]",100
Candidat_982738,"[10, 10, 10, 10, 40, 20]",100
Candidat_982737,"[10, 10, 10, 10, 40, 20]",100
Candidat_982736,"[10, 10, 10, 10, 40, 20]",100
Candidat_982735,"[10, 10, 10, 10, 40, 20]",100
Candidat_982734,"[10, 10, 10, 10, 40, 20]",100
Candidat_982733,"[10, 10, 10, 10, 40, 20]",100
Candidat_982732,"[10, 10, 10, 10, 40, 20]",100
Candidat_982731,"[10, 10, 10, 10, 40, 20]",100
Candidat_982730,"[10, 10, 10, 10, 40, 20]",100
Candidat_982729,"[10, 10, 10, 10, 40, 20]",100
Candidat_982728,"[10, 10, 10, 10, 40, 20]",100
Candidat_982727,"[10, 10, 10, 10, 40, 20]",100
Candidat_982725,"[10, 10, 10, 10, 40, 20]",100
Candidat_981930,"[10, 10, 10, 10, 40, 20]",100
Candidat_982724,"[10, 10, 10, 10, 40, 20]",100
Candidat_982723,"[10, 10, 10, 10, 40, 20]",100
Candidat_982722,"[10, 10, 10, 10, 40, 20]",100
Candidat_982721,"[10, 10, 10, 10, 40, 20]",100
Candidat_982720,"[10, 10, 10, 10, 40, 20]",100
Candidat_982719,"[10, 10, 10, 10, 40, 20]",100
Candidat_982718,"[10, 10, 10, 10, 40, 20]",100
Candidat_982717,"[10, 10, 10, 10, 40, 20]",100
Candidat_982716,"[10, 10, 10, 10, 40, 20]",100
Candidat_982715,"[10, 10, 10, 10, 40, 20]",100
Candidat_982714,"[10, 10, 10, 10, 40, 20]",100
Candidat_982713,"[10, 10, 10, 10, 40, 20]",100
Candidat_982712,"[10, 10, 10, 10, 40, 20]",100
Candidat_982711,"[10, 10, 10, 10, 40, 20]",100
Candidat_981896,"[10, 10, 10, 10, 40, 20]",100
Candidat_981894,"[10, 10, 10, 10, 40, 20]",100
Candidat_981048,"[10, 10, 10, 10, 40, 20]",100
Candidat_981064,"[10, 10, 10, 10, 40, 20]",100
Candidat_981078,"[10, 10, 10, 10, 40, 20]",100
Candidat_981077,"[10, 10, 10, 10, 40, 20]",100
Candidat_981076,"[10, 10, 10, 10, 40, 20]",100
Candidat_981075,"[10, 10, 10, 10, 40, 20]",100
Candidat_981074,"[10, 10, 10, 10, 40, 20]",100
Candidat_981073,"[10, 10, 10, 10, 40, 20]",100
Candidat_981072,"[10, 10, 10, 10, 40, 20]",100
Candidat_981071,"[10, 10, 10, 10, 40, 20]",100
Candidat_981070,"[10, 10, 10, 10, 40, 20]",100
Candidat_981069,"[10, 10, 10, 10, 40, 20]",100
Candidat_981068,"[10, 10, 10, 10, 40, 20]",100
Candidat_981067,"[10, 10, 10, 10, 40, 20]",100
Candidat_981066,"[10, 10, 10, 10, 40, 20]",100
Candidat_981065,"[10, 10, 10, 10, 40, 20]",100
Candidat_981063,"[10, 10, 10, 10, 40, 20]",100
Candidat_981080,"[10, 10, 10, 10, 40, 20]",100
Candidat_981062,"[10, 10, 10, 10, 40, 20]",100
Candidat_981061,"[10, 10, 10, 10, 40, 20]",100
Candidat_981060,"[10, 10, 10, 10, 40, 20]",100
Candidat_981059,"[10, 10, 10, 10, 40, 20]",100
Candidat_981058,"[10, 10, 10, 10, 40, 20]",100
Candidat_981057,"[10, 10, 10, 10, 40, 20]",100
Candidat_981056,"[10, 10, 10, 10, 40, 20]",100
Candidat_981055,"[10, 10, 10, 10, 40, 20]",100
Candidat_981054,"[10, 10, 10, 10, 40, 20]",100
Candidat_981053,"[10, 10, 10, 10, 40, 20]",100
Candidat_981052,"[10, 10, 10, 10, 40, 20]",100
Candidat_981051,"[10, 10, 10, 10, 40, 20]",100
Candidat_981050,"[10, 10, 10, 10, 40, 20]",100
Candidat_981049,"[10, 10, 10, 10, 40, 20]",100
Candidat_981079,"[10, 10, 10, 10, 40, 20]",100
Candidat_981081,"[10, 10, 10, 10, 40, 20]",100
Candidat_981893,"[10, 10, 10, 10, 40, 20]",100
Candidat_981878,"[10, 10, 10, 10, 40, 20]",100
Candidat_981892,"[10, 10, 10, 10, 40, 20]",100
Candidat_981891,"[10, 10, 10, 10, 40, 20]",100
Candidat_981890,"[10, 10, 10, 10, 40, 20]",100
Candidat_981889,"[10, 10, 10, 10, 40, 20]",100
Candidat_981888,"[10, 10, 10, 10, 40, 20]",100
Candidat_981887,"[10, 10, 10, 10, 40, 20]",100
Candidat_981886,"[10, 10, 10, 10, 40, 20]",100
Candidat_981885,"[10, 10, 10, 10, 40, 20]",100
Candidat_981884,"[10, 10, 10, 10, 40, 20]",100
Candidat_981883,"[10, 10, 10, 10, 40, 20]",100
Candidat_981882,"[10, 10, 10, 10, 40, 20]",100
Candidat_981881,"[10, 10, 10, 10, 40, 20]",100
Candidat_981880,"[10, 10, 10, 10, 40, 20]",100
Candidat_981879,"[10, 10, 10, 10, 40, 20]",100
Candidat_981877,"[10, 10, 10, 10, 40, 20]",100
Candidat_981082,"[10, 10, 10, 10, 40, 20]",100
Candidat_981876,"[10, 10, 10, 10, 40, 20]",100
Candidat_981875,"[10, 10, 10, 10, 40, 20]",100
Candidat_981874,"[10, 10, 10, 10, 40, 20]",100
Candidat_981873,"[10, 10, 10, 10, 40, 20]",100
Candidat_981872,"[10, 10, 10, 10, 40, 20]",100
Candidat_981871,"[10, 10, 10, 10, 40, 20]",100
Candidat_981090,"[10, 10, 10, 10, 40, 20]",100
Candidat_981089,"[10, 10, 10, 10, 40, 20]",100
Candidat_981088,"[10, 10, 10, 10, 40, 20]",100
Candidat_981087,"[10, 10, 10, 10, 40, 20]",100
Candidat_981086,"[10, 10, 10, 10, 40, 20]",100
Candidat_981085,"[10, 10, 10, 10, 40, 20]",100
Candidat_981084,"[10, 10, 10, 10, 40, 20]",100
Candidat_981083,"[10, 10, 10, 10, 40, 20]",100
Candidat_979351,"[10, 10, 10, 10, 40, 20]",100
Candidat_978570,"[10, 10, 10, 10, 40, 20]",100
Candidat_978569,"[10, 10, 10, 10, 40, 20]",100
Candidat_864323,"[10, 10, 10, 10, 40, 20]",100
Candidat_865117,"[10, 10, 10, 10, 40, 20]",100
Candidat_865116,"[10, 10, 10, 10, 40, 20]",100
Candidat_865115,"[10, 10, 10, 10, 40, 20]",100
Candidat_865114,"[10, 10, 10, 10, 40, 20]",100
Candidat_865113,"[10, 10, 10, 10, 40, 20]",100
Candidat_865112,"[10, 10, 10, 10, 40, 20]",100
Candidat_865111,"[10, 10, 10, 10, 40, 20]",100
Candidat_864330,"[10, 10, 10, 10, 40, 20]",100
Candidat_864329,"[10, 10, 10, 10, 40, 20]",100
Candidat_864328,"[10, 10, 10, 10, 40, 20]",100
Candidat_864327,"[10, 10, 10, 10, 40, 20]",100
Candidat_864326,"[10, 10, 10, 10, 40, 20]",100
Candidat_864325,"[10, 10, 10, 10, 40, 20]",100
Candidat_864324,"[10, 10, 10, 10, 40, 20]",100
Candidat_864322,"[10, 10, 10, 10, 40, 20]",100
Candidat_865119,"[10, 10, 10, 10, 40, 20]",100
Candidat_864321,"[10, 10, 10, 10, 40, 20]",100
Candidat_864320,"[10, 10, 10, 10, 40, 20]",100
Candidat_864319,"[10, 10, 10, 10, 40, 20]",100
Candidat_864318,"[10, 10, 10, 10, 40, 20]",100
Candidat_864317,"[10, 10, 10, 10, 40, 20]",100
Candidat_864316,"[10, 10, 10, 10, 40, 20]",100
Candidat_864315,"[10, 10, 10, 10, 40, 20]",100
Candidat_864314,"[10, 10, 10, 10, 40, 20]",100
Candidat_864313,"[10, 10, 10, 10, 40, 20]",100
Candidat_864312,"[10, 10, 10, 10, 40, 20]",100
Candidat_864311,"[10, 10, 10, 10, 40, 20]",100
Candidat_864310,"[10, 10, 10, 10, 40, 20]",100
Candidat_864309,"[10, 10, 10, 10, 40, 20]",100
Candidat_864308,"[10, 10, 10, 10, 40, 20]",100
Candidat_865118,"[10, 10, 10, 10, 40, 20]",100
Candidat_865120,"[10, 10, 10, 10, 40, 20]",100
Candidat_864306,"[10, 10, 10, 10, 40, 20]",100
Candidat_865137,"[10, 10, 10, 10, 40, 20]",100
Candidat_865151,"[10, 10, 10, 10, 40, 20]",100
Candidat_865150,"[10, 10, 10, 10, 40, 20]",100
Candidat_865149,"[10, 10, 10, 10, 40, 20]",100
Candidat_865148,"[10, 10, 10, 10, 40, 20]",100
Candidat_865147,"[10, 10, 10, 10, 40, 20]",100
Candidat_865146,"[10, 10, 10, 10, 40, 20]",100
Candidat_865145,"[10, 10, 10, 10, 40, 20]",100
Candidat_865144,"[10, 10, 10, 10, 40, 20]",100
Candidat_865143,"[10, 10, 10, 10, 40, 20]",100
Candidat_865142,"[10, 10, 10, 10, 40, 20]",100
Candidat_865141,"[10, 10, 10, 10, 40, 20]",100
Candidat_865140,"[10, 10, 10, 10, 40, 20]",100
Candidat_865139,"[10, 10, 10, 10, 40, 20]",100
Candidat_865138,"[10, 10, 10, 10, 40, 20]",100
Candidat_865136,"[10, 10, 10, 10, 40, 20]",100
Candidat_865121,"[10, 10, 10, 10, 40, 20]",100
Candidat_865135,"[10, 10, 10, 10, 40, 20]",100
Candidat_865134,"[10, 10, 10, 10, 40, 20]",100
Candidat_865133,"[10, 10, 10, 10, 40, 20]",100
Candidat_865132,"[10, 10, 10, 10, 40, 20]",100
Candidat_865131,"[10, 10, 10, 10, 40, 20]",100
Candidat_865130,"[10, 10, 10, 10, 40, 20]",100
Candidat_865129,"[10, 10, 10, 10, 40, 20]",100
Candidat_865128,"[10, 10, 10, 10, 40, 20]",100
Candidat_865127,"[10, 10, 10, 10, 40, 20]",100
Candidat_865126,"[10, 10, 10, 10, 40, 20]",100
Candidat_865125,"[10, 10, 10, 10, 40, 20]",100
Candidat_865124,"[10, 10, 10, 10, 40, 20]",100
Candidat_865123,"[10, 10, 10, 10, 40, 20]",100
Candidat_865122,"[10, 10, 10, 10, 40, 20]",100
Candidat_864307,"[10, 10, 10, 10, 40, 20]",100
Candidat_864305,"[10, 10, 10, 10, 40, 20]",100
Candidat_865153,"[10, 10, 10, 10, 40, 20]",100
Candidat_863475,"[10, 10, 10, 10, 40, 20]",100
Candidat_863489,"[10, 10, 10, 10, 40, 20]",100
Candidat_863488,"[10, 10, 10, 10, 40, 20]",100
Candidat_863487,"[10, 10, 10, 10, 40, 20]",100
Candidat_863486,"[10, 10, 10, 10, 40, 20]",100
Candidat_863485,"[10, 10, 10, 10, 40, 20]",100
Candidat_863484,"[10, 10, 10, 10, 40, 20]",100
